16 0.27376130514
13 0.34492574085
12 0.38051714204
11 0.42119590896
10 0.46618311778
9 0.52769692636
8 0.61158171768
7 0.6037288475
6 0.67502333176
5 0.72226534535
4 0.72504609745
3 0.87817495625
2 0.93525776461
1 1
