16 4.38018088224
13 4.48403463116
12 4.56620570459
11 4.63315499861
10 4.66183117783
9 4.74927233728
8 4.89265374146
7 4.22610193253
6 4.0501399906
5 3.61132672677
4 2.90018438981
3 2.63452486877
2 1.87051552922
1 1
